'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb65'), 'company_name': '青岛融发投资有限公司', 'register_funds': '1000万', 'status': '吊销', 'opd_date': '2002-02-06', 'legal_representative': '邱颖', 'issue_date': '2002-02-06', 'redit_code': '-', 'organization_code': '73352293-0', 'identification_number': '', 'registration_number': '3702001807734', 'industry': '房地产业', 'region': '山东省', 'registration_authority': '青岛市工商行政管理局', 'registration_status': '吊销', 'business_scope': '自有资产投资。', 'en_name': '-', 'business_term': '2002-02-06 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 280000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb88'), 'company_name': '青岛荣浩文文化传播有限公司', 'register_funds': '100万', 'status': '在营', 'opd_date': '2016-07-07', 'legal_representative': '耿啸林', 'issue_date': '2016-07-07', 'redit_code': '91370212MA3CDCHC3H', 'organization_code': '-', 'identification_number': '', 'registration_number': '370212230151486', 'industry': '租赁和商务服务业', 'region': '山东省', 'registration_authority': '青岛市崂山区工商行政管理局', 'registration_status': '在业', 'business_scope': '国学文化专业培训（不含学历制教育），制作、发布国内广告，经济信息咨询（不含股票、期货、金融），互联网信息服务（依据通信管理部门核发的《互联网信息服务许可证》开展经营活动），电子产品维修服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）', 'en_name': '-', 'business_term': '2016-07-07 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 497000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb8d'), 'company_name': '青岛荣华高科电子有限公司', 'register_funds': '100万', 'status': '在营', 'opd_date': '2013-06-04', 'legal_representative': '华守法', 'issue_date': '2013-06-04', 'redit_code': '91370211069069313U', 'organization_code': '06906931-3', 'identification_number': '', 'registration_number': '370211230110238', 'industry': '批发和零售业', 'region': '山东省', 'registration_authority': '青岛市黄岛区工商行政管理局', 'registration_status': '在业', 'business_scope': '一般经营项目:批发零售：电子元器件、机械设备及配件、仪器仪表、机电设备、五金交电、劳保用品、塑料制品；货物进出口、技术进出口（法律、行政法规禁止的不得经营，法律、行政法规限制经营的，取得许可证后方可经营）。\n（以上范围需经许可经营的，须凭许可证经营）。', 'en_name': '-', 'business_term': '2013-06-04 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 526000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb7e'), 'company_name': '青岛荣钧纺织有限公司', 'register_funds': '15万美元', 'status': '吊销', 'opd_date': '1995-10-13', 'legal_representative': '股权结构图', 'issue_date': '2006-12-18', 'redit_code': '-', 'organization_code': '61431353-8', 'identification_number': '', 'registration_number': '3702834000425', 'industry': '制造业', 'region': '山东省', 'registration_authority': '平度市工商行政管理局', 'registration_status': '吊销', 'business_scope': '生产装饰织物。（以上范围需经许可经营的，须凭许可证经营。）', 'en_name': '-', 'business_term': '1995-10-13 至 2010-10-13', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 450000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb74'), 'company_name': '青岛荣泰科贸有限公司', 'register_funds': '102万', 'status': '在营', 'opd_date': '2002-10-10', 'legal_representative': '王建德', 'issue_date': '2011-05-03', 'redit_code': '91370202740399651C', 'organization_code': '74039965-1', 'identification_number': '', 'registration_number': '370202228073342', 'industry': '批发和零售业', 'region': '山东省', 'registration_authority': '青岛市市南区工商行政管理局', 'registration_status': '在业', 'business_scope': '一般经营项目:批发：五金交电、化工产品（不含危险品）、汽车配件、建筑材料、办公用品、办公家具、日用百货。科技信息咨询服务，经济信息咨询服务，汽车挂牌咨询服务。批发：汽车（不含小轿车），机电产品（不含小轿车），金属材料（不含稀贵金属），电子产品，日用杂品，交通器材。\n（以上范围需经许可经营的，须凭许可证经营）。', 'en_name': '-', 'business_term': '2002-10-10 至 2021-03-31', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 388000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb79'), 'company_name': '青岛荣华流体科技有限公司', 'register_funds': '20万', 'status': '吊销', 'opd_date': '2006-03-24', 'legal_representative': '吕胜花', 'issue_date': '2006-03-24', 'redit_code': '-', 'organization_code': '78374620-3', 'identification_number': '', 'registration_number': '3702142804561', 'industry': '制造业', 'region': '山东省', 'registration_authority': '青岛市城阳区工商行政管理局', 'registration_status': '吊销', 'business_scope': '制造、维修：压缩机后处理设备（不含压力容器）、玩具机械及附件；批发、零售：空压机、五金、机电、液压元件、气动元件、化工产品（不含危险化学品）。（以上范围需经许可经营的，须凭许可证经营）', 'en_name': '-', 'business_term': '2006-03-24 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 422000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb92'), 'company_name': '嘉荫县乌云镇鑫源旅店', 'register_funds': '-', 'status': '存续（在营、开业、在册）', 'opd_date': '2010-01-13', 'legal_representative': '杨光明', 'issue_date': '2016-07-13', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '230722600032387', 'industry': '住宿和餐饮业', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局乌云监管所', 'registration_status': '存续', 'business_scope': '旅店兼公共浴室、服务；预包装食品（含冷藏冷冻食品）；烟草制品零售；生活日用品零售*', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 559000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb95'), 'company_name': '嘉荫县乌云镇念之意咖啡小屋', 'register_funds': '-', 'status': '存续（在营、开业、在册）', 'opd_date': '2017-03-20', 'legal_representative': '白海南', 'issue_date': '2017-03-20', 'redit_code': '92230722MA199Q4U89', 'organization_code': '-', 'identification_number': '', 'registration_number': '-', 'industry': '-', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局', 'registration_status': '存续', 'business_scope': '自制饮品、冷热饮销售；小吃服务；、预包装食品（含冷藏冷冻食品）销售*', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 574000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb98'), 'company_name': '嘉荫县乌云镇金座冷饮西餐厅', 'register_funds': '-', 'status': '存续（在营、开业、在册）', 'opd_date': '2016-12-26', 'legal_representative': '王久明', 'issue_date': '2016-12-26', 'redit_code': '92230722MA19640Q38', 'organization_code': '-', 'identification_number': '', 'registration_number': '-', 'industry': '-', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局', 'registration_status': '存续', 'business_scope': '饮料及冷饮服务*', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 588000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb9b'), 'company_name': '嘉荫县乌云镇东腾火锅店', 'register_funds': '-', 'status': '注销', 'opd_date': '2010-08-18', 'legal_representative': '付俊颖', 'issue_date': '2017-03-03', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '230722600036534', 'industry': '住宿和餐饮业', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局乌云监管所', 'registration_status': '注销', 'business_scope': '单纯火锅（不含凉菜） 服务。', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 603000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbba3'), 'company_name': '嘉荫县乌云镇洪亮运输户', 'register_funds': '-', 'status': '注销', 'opd_date': '2011-08-29', 'legal_representative': '屠洪亮', 'issue_date': '2017-02-16', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '230722600042364', 'industry': '-', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局乌云监管所', 'registration_status': '注销', 'business_scope': '城区出租车。', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 645000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbba6'), 'company_name': '嘉荫县乌云镇宏声农机具修理部', 'register_funds': '-', 'status': '吊销，未注销', 'opd_date': '1994-05-21', 'legal_representative': '白文斌', 'issue_date': '2012-05-04', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '230722600025915', 'industry': '-', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局朝阳监管所', 'registration_status': '吊销', 'business_scope': '农机具修理  电汽焊  修理', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 660000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbba9'), 'company_name': '嘉荫县乌拉嘎镇金水养猪专业合作社', 'register_funds': '200万元', 'status': '存续（在营、开业、在册）', 'opd_date': '2015-06-05', 'legal_representative': '李玉', 'issue_date': '2015-06-05', 'redit_code': '-', 'organization_code': '33339325-2', 'identification_number': '', 'registration_number': '230722NA000244X', 'industry': '农、林、牧、渔业', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局', 'registration_status': '存续', 'business_scope': '为本社成员提供猪的养殖、销售；农业生产资料的购买*', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 674000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbad'), 'company_name': '嘉荫县乌云镇浣沙女精品服饰', 'register_funds': '-', 'status': '吊销，未注销', 'opd_date': '2008-11-07', 'legal_representative': '刘为顺', 'issue_date': '2012-05-04', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '230722600026233', 'industry': '-', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局朝阳监管所', 'registration_status': '吊销', 'business_scope': '服装  零售', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 735000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbb9e'), 'company_name': '嘉荫县伟业达服饰有限公司', 'register_funds': '100万元', 'status': '注销', 'opd_date': '2014-11-21', 'legal_representative': '曹彦坤', 'issue_date': '2016-01-28', 'redit_code': '-', 'organization_code': '308678862', 'identification_number': '', 'registration_number': '230722100006523', 'industry': '制造业', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局', 'registration_status': '注销', 'business_scope': '皮革、面料、纺织品、针织品、服装、化纤品、羊毛制品、皮草服饰；狐狸、貉子、水貂辅料 加工、销售*', 'en_name': '-', 'business_term': '2014-11-21 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 617000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbb0'), 'company_name': '嘉荫县乌拉嘎镇春丽废品回收点', 'register_funds': '-', 'status': '注销', 'opd_date': '2010-01-21', 'legal_representative': '方莉', 'issue_date': '2015-11-23', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '230722600032442', 'industry': '-', 'region': '黑龙江省', 'registration_authority': '嘉荫县市场监督管理局保兴监管所', 'registration_status': '注销', 'business_scope': '废纸、废旧金属、废塑料、废旧生活用品 (不含废旧汽车回收不含家电拆解)', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 748000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbb3'), 'company_name': '四川省新都县龙安中学服务部', 'register_funds': '0.4万人民币', 'status': '吊销，未注销', 'opd_date': '1984-09-07', 'legal_representative': '果方奕', 'issue_date': '1984-09-07', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '510125000121151', 'industry': '批发和零售业', 'region': '四川省', 'registration_authority': '成都市新都区市场和质量监督管理局', 'registration_status': '吊销', 'business_scope': '文化用品 。', 'en_name': '-', 'business_term': '1984-09-07 至 3999-01-01', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 762000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbc2'), 'company_name': '四川省新东方国际旅行社有限责任公司郫县犀浦门市部', 'register_funds': '-', 'status': '吊销，未注销', 'opd_date': '2009-08-13', 'legal_representative': '乔成龙', 'issue_date': '2009-08-13', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '510124000025885', 'industry': '租赁和商务服务业', 'region': '四川省', 'registration_authority': '郫县工商局', 'registration_status': '吊销', 'business_scope': '旅游招徕、宣传、咨询服务。', 'en_name': '-', 'business_term': '2009-08-13 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 835000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbbf'), 'company_name': '四川省新都川新种业有限公司新繁分公司', 'register_funds': '-', 'status': '吊销，未注销', 'opd_date': '2003-04-18', 'legal_representative': '李延华', 'issue_date': '2009-05-19', 'redit_code': '-', 'organization_code': '90258126-2', 'identification_number': '', 'registration_number': '510125000007812', 'industry': '批发和零售业', 'region': '四川省', 'registration_authority': '成都市新都区市场和质量监督管理局', 'registration_status': '吊销', 'business_scope': '委托销售不再分装的小袋包装种子。', 'en_name': '-', 'business_term': '2003-04-18 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 820000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbb7'), 'company_name': '四川省新都县石板滩多种经营部', 'register_funds': '69万 元人民币', 'status': '吊销，未注销', 'opd_date': '1986-04-03', 'legal_representative': '巫君祥', 'issue_date': '1986-04-03', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '510125000109392', 'industry': '批发和零售业', 'region': '四川省', 'registration_authority': '成都市新都工商局', 'registration_status': '吊销', 'business_scope': '粮食。五金交点,百货,蔬菜,水果。', 'en_name': '-', 'business_term': '1986-04-03 至 3999-01-01', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 781000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbcc'), 'company_name': '桥东区赵亮工程机械经销处', 'register_funds': '-', 'status': '存续（在营、开业、在册）', 'opd_date': '2014-09-24', 'legal_representative': '赵亮', 'issue_date': '2014-09-24', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '130502600200223', 'industry': '批发和零售业', 'region': '河北省', 'registration_authority': '桥东区市场监督管理局', 'registration_status': '存续', 'business_scope': '工程机械 **销售**', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 883000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbc9'), 'company_name': '桥东区增果粮油店', 'register_funds': '-', 'status': '存续（在营、开业、在册）', 'opd_date': '2014-10-29', 'legal_representative': '贾增果', 'issue_date': '2014-10-29', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '130502600204956', 'industry': '批发和零售业', 'region': '河北省', 'registration_authority': '桥东区市场监督管理局', 'registration_status': '存续', 'business_scope': '预包装食品（食品流通许可证有效期至2017年10月19日）**零售**（法律、行政法规、国务院禁止经营的除外、限制经营的待取得许可证方可经营）', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 868000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbc5'), 'company_name': '四川省新都工艺美术锦缎厂喷织分厂', 'register_funds': '-', 'status': '注销', 'opd_date': '1987-12-03', 'legal_representative': '张瑞林', 'issue_date': '1987-12-03', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '新都7340', 'industry': '制造业', 'region': '四川省', 'registration_authority': '成都市新都工商局', 'registration_status': '注销', 'business_scope': '化纤、丝绸。', 'en_name': '-', 'business_term': '*** 至 3999-01-01', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 849000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbba'), 'company_name': '四川省新都县石板滩蔬菜购销站', 'register_funds': '22万元人民币', 'status': '吊销', 'opd_date': '1989-12-10', 'legal_representative': '曾元明', 'issue_date': '1989-12-10', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '20245699', 'industry': '批发和零售业', 'region': '四川省', 'registration_authority': '成都市新都工商局', 'registration_status': '吊销', 'business_scope': '蔬菜.水果', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 796000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbcf'), 'company_name': '桥东区越涵便利店', 'register_funds': '-', 'status': '存续（在营、开业、在册）', 'opd_date': '2015-01-09', 'legal_representative': '张伟华', 'issue_date': '2015-01-09', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '130502600220084', 'industry': '批发和零售业', 'region': '河北省', 'registration_authority': '桥东区市场监督管理局', 'registration_status': '存续', 'business_scope': '预包装食品、日用品**零售**（法律、行政法规、国务院禁止经营的除外、限制经营的待取得许可证方可经营）', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 900000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbd2'), 'company_name': '桥东区云芳汽车清洁服务部', 'register_funds': '-', 'status': '存续（在营、开业、在册）', 'opd_date': '2014-10-21', 'legal_representative': '王建', 'issue_date': '2016-04-01', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '130502600202731', 'industry': '批发和零售业', 'region': '河北省', 'registration_authority': '桥东区市场监督管理局', 'registration_status': '存续', 'business_scope': '钣金喷漆、汽车清洁**服务**', 'en_name': '-', 'business_term': '*** 至 无固定期限', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 915000)}
'str' object has no attribute 'get'keyword: {'_id': ObjectId('5f23c35fd13e00e7b29cbbd5'), 'company_name': '青岛日历厨房设备有限公司', 'register_funds': '50万', 'status': '吊销', 'opd_date': '1995-09-13', 'legal_representative': '郭新一', 'issue_date': '2001-09-03', 'redit_code': '-', 'organization_code': '-', 'identification_number': '', 'registration_number': '3702032802134', 'industry': '批发和零售业', 'region': '山东省', 'registration_authority': '青岛市市北区工商行政管理局', 'registration_status': '吊销', 'business_scope': '加工、制造: 厨具，灶间设备，不锈钢制品，木制品及安装维修服务。批发、零售：家具， 炊事用具。**', 'en_name': '-', 'business_term': '1995-09-13 至 2002-08-01', 'created_time': datetime.datetime(2020, 7, 31, 15, 8, 16, 929000)}
